City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Võ Văn Tần,"Đường Võ Văn Tần, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",1.0,267.0,267000000.0
Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Đường Nguyễn Công Trứ,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",3.01,912.0,302990033.2225914
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",1.2,390.0,325000000.0
Hồ Chí Minh,Quận 7,Phường Tân Quy,Đường Nguyễn Thị Thập,"Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Hồ Chí Minh",8.1,300.0,37037037.03703704
Hồ Chí Minh,Quận 10,Phường 12,Đường Trần Thiện Chánh,"Đường Trần Thiện Chánh, Phường 12, Quận 10, Hồ Chí Minh",1.5,270.0,180000000.0
Bắc Ninh,Bắc Ninh,Phường Ninh Xá,Đường Huyền Quang,"Đường Huyền Quang, Phường Ninh Xá, Thành phố Bắc Ninh, Bắc Ninh",90.0,27.0,300000.0
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Lê Thái Tổ,"Đường Lê Thái Tổ, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",90.0,24.999999999999996,277777.77777777775
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",90.0,24.999999999999996,277777.77777777775
Bắc Ninh,Bắc Ninh,Phường Đại Phúc,Đường Bình Than,"Đường Bình Than, Phường Đại Phúc, Thành phố Bắc Ninh, Bắc Ninh",70.0,9.0,128571.42857142857
Bắc Ninh,Bắc Ninh,Phường Suối Hoa,Đường Nguyễn Gia Thiều,"Đường Nguyễn Gia Thiều, Phường Suối Hoa, Thành phố Bắc Ninh, Bắc Ninh",76.0,9.999999999999998,131578.94736842104
Bắc Ninh,Bắc Ninh,Phường Võ Cường,,"Đường Bình Than, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",75.0,15.0,200000.0
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Võ Cường 11,"Đường Võ Cường 11, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",80.0,17.0,212500.0
Bắc Ninh,Bắc Ninh,Phường Suối Hoa,Phố Nguyễn Huy Tưởng,"Đường Nguyễn Huy Tưởng, Phường Suối Hoa, Thành phố Bắc Ninh, Bắc Ninh",80.0,9.0,112500.0
Bắc Ninh,Bắc Ninh,Phường Đại Phúc,Đường Lê Văn Thịnh,"Đường Lê Văn Thịnh, Phường Đại Phúc, Thành phố Bắc Ninh, Bắc Ninh",70.0,10.0,142857.14285714287
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Ngô Tất Tố,"Đường Ngô Tất Tố, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",120.0,35.0,291666.6666666667
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Ngọc Hân Công Chúa,"Đường Ngọc Hân Công Chúa, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",80.0,6.5,81250.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Phố Thái Hà,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",65.0,65.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Ngõ 1 Khâm Thiên,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",800.0,85.0,106250.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bông,Phố Hàng Bông,"Phố Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",190.0,300.0,1578947.3684210526
Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo A,Cầu Tỉnh Lộ 10B,"Tỉnh lộ 10, Phường Tân Tạo A, Quận Bình Tân, Hồ Chí Minh",500.0,50.0,100000.0
Bình Thuận,Huyện Tuy Phong,Thị Trấn Phan Rí Cửa,,"Thị trấn Phan Rí Cửa, Huyện Tuy Phong, Bình Thuận",220.0,12.0,54545.454545454544
Hồ Chí Minh,Thủ Đức,Phường Thạnh Mỹ Lợi,Đường Đồng Văn Cống,"Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh",101.0,100.0,990099.0099009901
Hồ Chí Minh,Quận 6,Phường 13,Đường Kinh Dương Vương,"Đường Kinh Dương Vương, Phường 13, Quận 6, Hồ Chí Minh",130.0,60.0,461538.46153846156
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,50.0,125000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Song Hành,"Đường Song Hành, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",500.0,69.0,138000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,60.00000000000001,133333.33333333334
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",100.0,35.0,350000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Song Hành,"Đường Song Hành, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",500.0,68.0,136000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",320.0,38.0,118750.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,50.0,111111.11111111111
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Lương Định Của,"Đường Lương Định Của, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",459.0,42.0,91503.26797385621
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Lương Định Của,"Đường Lương Định Của, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",350.0,35.0,100000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Song Hành,"Đường Song Hành, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",500.0,57.0,114000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Lương Định Của,"Đường Lương Định Của, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,45.0,100000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Song Hành,"Đường Song Hành, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,60.00000000000001,133333.33333333334
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",350.0,40.0,114285.71428571429
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Song Hành,"Đường Song Hành, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,70.0,155555.55555555556
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Lương Định Của,"Đường Lương Định Của, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,50.0,111111.11111111111
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,33.0,82500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,45.0,112500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",450.0,55.0,122222.22222222222
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",320.0,39.0,121875.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Ô Chợ Dừa,"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",150.0,300.0,2000000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Dịch Vọng Hậu,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",110.0,75.0,681818.1818181818
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Dịch Vọng Hậu,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",160.0,130.0,812500.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Hẻm 13 Đường Cầu Giấy,"Đường Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",250.0,230.0,920000.0
Hà Nội,Quận Nam Từ Liêm,Phường Cầu Diễn,Phố Nguyễn Cơ Thạch,"Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",150.0,160.0,1066666.6666666667
Hà Nội,Quận Thanh Xuân,Phường Kim Giang,Đường Kim Giang,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",115.0,80.0,695652.1739130435
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Nguyễn Thị Định,"Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",80.0,30.0,375000.0
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Nguyễn Hữu Huân,"Phố Nguyễn Hữu Huân, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",120.0,160.0,1333333.3333333333
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 5,"Đường Trung Yên 6, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",85.0,40.0,470588.23529411765
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 8,"Đường Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",85.0,30.0,352941.17647058825
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",90.0,75.0,833333.3333333334
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Nguyễn Chánh,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",200.0,200.0,1000000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,,"Đường Trung Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",130.0,80.0,615384.6153846154
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",90.0,65.0,722222.2222222222
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Phố Nguyễn Thị Định,"Phố Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 8,"Đường Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",100.0,68.0,680000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Đỗ Quang,"Đường Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",120.0,170.0,1416666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Dương Đình Nghệ,"Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",150.0,100.0,666666.6666666666
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Đức Hạnh 2,"Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",75.0,45.0,600000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Thái Tông,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",400.0,600.0,1500000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Nguyễn Thị Định,"Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",110.0,100.0,909090.9090909091
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",55.0,40.0,727272.7272727273
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Mễ Trì Hạ,"Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",80.0,32.0,400000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Thái Tông,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",170.0,150.0,882352.9411764706
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Đỗ Quang,"Đường Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",120.0,170.0,1416666.6666666667
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Phố Thái Thịnh,"Phố Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",150.0,180.0,1200000.0
Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Đường Khương Đình,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",190.0,125.0,657894.7368421053
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",120.0,170.0,1416666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,,"Đường Hoàng Quốc Việt, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",300.0,380.0,1266666.6666666667
Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",100.0,100.0,1000000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Phạm Hùng,"Đường Phạm Hùng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",120.0,90.0,750000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Phố Nguyễn Quốc Trị,"Đường Nguyễn Quốc Trị, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",120.0,100.0,833333.3333333334
Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",140.0,100.0,714285.7142857143
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",120.0,150.0,1250000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Phạm Hùng,"Đường Phạm Hùng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",120.0,100.0,833333.3333333334
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65.0,30.0,461538.46153846156
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Mễ Trì Thượng,"Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",58.0,31.999999999999996,551724.1379310344
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 3,"Đường Trung Yên 3, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",80.0,28.0,350000.0
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Phố Thái Thịnh,"Phố Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",120.0,70.0,583333.3333333334
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",70.0,40.0,571428.5714285715
Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",75.0,65.0,866666.6666666666
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Nguyễn Chí Thanh,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",92.0,85.0,923913.0434782609
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,,"Đường Trung Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",110.0,70.0,636363.6363636364
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Đức Hạnh 2,"Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",106.0,60.0,566037.7358490566
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Đăng Ninh,"Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 8,"Đường Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",100.0,45.0,450000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65.0,26.0,400000.0
Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",200.0,150.0,750000.0
Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Đường Khương Đình,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",130.0,130.0,1000000.0
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Hàng Tre,"Phố Hàng Tre, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",110.0,200.0,1818181.8181818181
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",70.0,40.0,571428.5714285715
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",110.0,155.0,1409090.9090909092
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Phạm Tuấn Tài,"Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",195.0,190.0,974358.9743589744
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Thái Tông,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",130.0,120.0,923076.9230769231
Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",180.0,150.0,833333.3333333334
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Đức Hạnh 2,"Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",160.0,70.0,437500.0
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Mễ Trì,"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",100.0,35.0,350000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Đức Hạnh 2,"Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",110.0,70.0,636363.6363636364
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",80.0,30.0,375000.0
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Đỗ Đức Dục,"Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",70.0,25.0,357142.85714285716
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Dịch Vọng,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",160.0,40.0,250000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Tôn Thất Thuyết,"Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",170.0,150.0,882352.9411764706
Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Phố Nguyễn Ngọc Nại,"Phố Nguyễn Ngọc Nại, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",130.0,120.0,923076.9230769231
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trung Yên 8,"Đường Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",80.0,35.0,437500.0
